bytes,response_time,request_type_dummy,endpoint_dummy,is_error,os_Mac OS X,os_Windows,os_iOS,d_Mac,d_OnePlus ONEPLUS A6000,d_Other,d_iPhone,b_Chrome Mobile,b_Edge,b_Edge Mobile,b_Firefox,b_Firefox Mobile,b_Mobile Safari,b_Opera,b_Opera Mobile,b_Safari
4871,427.12561107563613,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5472,631.604670779786,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5520,658.4094448521081,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4964,861.5407404512304,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4618,362.94727039748426,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5168,637.9330574114764,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4584,408.81243987290713,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5291,349.4958901180893,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4874,548.5857029014661,2,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4661,844.7621538475171,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4815,839.4573860230525,2,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4673,642.4317485596251,0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4665,358.44172461922255,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5094,456.11221709981527,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4827,784.1653129636504,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5404,329.8840630588337,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5023,438.1490500586021,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5664,608.6676003875309,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4978,802.8474575275823,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5292,542.2354594631585,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4244,677.2000913084689,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5037,665.591327154529,0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5166,975.3734025169607,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5120,558.5061627970755,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4058,494.99958216765503,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5015,736.5382083719488,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4758,800.4692677260934,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4893,655.3542092967408,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4251,481.386195115837,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4934,674.8695013760475,3,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4349,670.4561728673445,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5103,1044.6797766038458,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4564,629.787707442168,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4212,375.55387837867244,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5687,351.1062129516346,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5111,445.2419327948336,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5679,1048.652575461922,2,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3951,228.29505404156737,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5519,924.508276956973,3,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5819,779.5996691919373,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5197,262.43239523339554,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4986,550.9155847925327,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4573,548.4745027583797,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4863,536.7437301065781,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5877,666.0925917316496,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5370,711.4411971638064,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4657,624.6408816011525,2,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5112,575.6901641672791,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4909,514.2029465835699,1,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5253,884.1263915180896,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4663,644.7575981364794,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4976,711.061865460019,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4694,606.1597515198935,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5712,546.7990657486212,2,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5848,613.0451033129415,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4569,454.8655732913198,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5331,461.92637356851804,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4867,548.813267930077,0,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5133,420.91677309159996,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4771,834.5640685733837,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4785,501.9853827026345,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5459,512.6789643741704,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4657,504.84803361535603,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4734,519.4658942225105,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5440,853.3159302870322,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5261,699.1291807005401,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5223,428.19294331682465,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5054,810.0215449251656,1,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5408,561.062240802572,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4801,685.7451582608935,2,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5327,1073.379065788341,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4682,705.7637349529967,2,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4703,786.8153048433878,2,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5235,529.8784117247752,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4588,398.47434498551246,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5185,348.87591960117106,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5794,524.3320260997833,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4925,503.2469641152171,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4422,510.4788423811524,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5245,638.7124736812243,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6156,760.2420573299361,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4330,351.57000436230805,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5171,424.6631813343998,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4385,250.64832248165095,0,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5277,576.6399988537678,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4793,793.0984770746168,1,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4581,803.3672728553291,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5244,652.3573573879456,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5092,1044.243642255444,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5252,432.1537441822005,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5631,298.8922195816915,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5088,879.429971443547,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4358,343.7364362276126,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4335,599.1571563908219,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4302,856.7626922786726,3,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5754,674.6662761272515,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4345,196.21375584294157,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4788,499.5871274076866,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4784,347.7812566246641,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5686,809.4294902999752,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4841,788.5810983776065,3,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5703,563.5522896044486,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5494,326.83281404097744,1,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5328,695.2822564883984,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4361,586.7321299980213,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4952,634.0700191325766,2,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5743,838.7773810083927,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5413,650.671876424794,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5348,556.085382360653,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4991,554.5752504394936,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4927,693.8752207211014,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4495,352.73647706242923,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5273,850.4502241756725,0,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4871,901.493855285519,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4805,317.050318350519,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4578,1031.914787673357,2,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4629,632.5548419785936,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5038,623.8481092502616,1,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4875,810.8052543200796,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5904,574.8252992347384,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5419,425.1027886341012,3,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6095,861.2514124660547,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4723,617.484226422178,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5493,995.4933116580962,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5424,1166.191894473438,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5501,867.1028442167157,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6509,563.1801162570164,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5334,698.686896853107,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4706,660.4486799237194,2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5135,390.3288491276167,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5076,530.6922894026156,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5351,658.947192580576,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5026,289.75741434327506,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3908,344.8324781808112,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4997,562.6834247410984,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5080,826.7911071920594,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5704,774.9379476045609,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4276,573.2076917663815,1,4,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5162,656.5787824022119,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5066,796.0583291531007,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4157,393.2691898497461,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4532,735.0160263133017,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5733,616.9697302599271,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5453,564.7380223453877,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5055,559.8528173469969,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5176,577.0486760216147,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5160,763.3798127930409,1,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5379,464.5399195890377,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5521,1145.1253995701015,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5020,485.93661891311615,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5069,685.4521774971251,2,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5052,860.5270995767842,3,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5261,320.9884846442399,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4175,548.9319511276445,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5165,439.20126549497,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4898,1253.2136849539743,3,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4814,337.53403029784903,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5711,783.3735946162149,0,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4849,676.4679798461729,3,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5343,656.0942819557913,3,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4835,535.6544585583291,0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4816,871.6715447846891,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4731,661.7662426233285,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4965,901.4841421990365,2,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4845,516.9677228213895,2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4424,632.8784444824357,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4373,791.7397461043596,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3662,154.29230590616882,2,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5846,905.4169347335593,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5310,646.1854394328199,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5054,564.5849377382586,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5526,548.6121777326975,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4635,789.1155940570814,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4064,480.2106196246952,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5017,512.1104998598846,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4619,402.87570968436626,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4798,870.7973320454952,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5200,379.34094731292885,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5024,598.4192446808163,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4758,606.8057733714137,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4200,602.0406962984662,2,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4580,563.4900143781105,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4352,416.979504328728,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4373,570.858972549054,0,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5421,489.44399842999337,3,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3860,641.1030278476263,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4685,649.5800389179683,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4980,818.46950534209,3,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4930,762.5644929101861,2,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4917,939.0484425145835,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5733,463.0465293221211,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6351,628.4992779494726,1,4,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4839,200.35845528662276,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4952,554.8009156358696,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4744,517.9482774225361,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4329,292.5298443875381,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4976,645.8452412857301,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4617,480.5225271006166,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5141,667.5648000151298,2,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4638,355.43924075716103,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5074,906.4069006411353,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4796,536.3698848149504,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5621,885.0858673392729,1,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4685,1062.3394847949082,3,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4666,478.106288345025,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5016,829.2786728833605,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4023,521.3557926891675,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4823,437.02261719460796,0,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5635,617.2528980879258,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5071,400.1718381974319,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5513,901.3752199635666,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4422,556.1601940208709,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5353,385.414712844064,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5419,698.2645813312927,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5363,626.6703764129632,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5360,573.667125743916,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5157,777.191814004544,2,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4550,862.130066670709,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5257,568.0226077852541,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4744,658.012145589017,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5766,463.4782959343339,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4793,410.34854052308356,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4319,562.9527042500156,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5002,302.2868341753278,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5817,473.2343340137971,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4865,304.08033050881266,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4178,441.7857469837945,2,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4833,381.3704373355706,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5966,472.41620106988233,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5178,861.8763487059364,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4429,514.5034556980763,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4795,477.4093507464592,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5107,901.2159111738937,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5018,712.1794447772598,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5150,471.9411248232086,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6024,784.5764847717955,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5648,608.2290766184597,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4849,704.9244818369639,3,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5119,749.3455567639121,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4174,122.46789712653492,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4501,835.364035692435,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4159,287.3874800514008,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5014,487.5929746906719,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5023,927.6292446862673,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5956,717.0288425142653,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5013,624.7112468538953,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4985,331.9967047902095,0,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4542,556.2656050645927,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5564,788.9664589912632,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5156,567.1698857350555,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5128,307.759627749241,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5108,316.32871304478823,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5391,1028.9189382318075,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4632,650.3973033748745,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5490,547.5147017162454,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4210,757.3830751575144,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4705,342.5131402921921,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4443,297.62906986360315,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3937,782.293930423106,3,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5134,827.9059300547518,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5791,1009.2895995556609,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4954,561.7171549110717,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6372,973.20559095083,0,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4209,217.64687226772054,0,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4865,776.4959387142892,2,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4594,914.3471320202334,2,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5550,925.1328456002873,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5082,700.4464302774138,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4962,1026.8383741953742,2,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5037,612.7493125865058,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5750,326.03546325535626,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4713,365.24294548032304,2,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5035,358.6072646757982,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4555,511.3320847451846,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
6500,827.3416462871317,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4573,564.5066884148116,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5058,746.7262059228284,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5199,216.97450774068386,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5038,485.1742413320955,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4343,496.5700392850493,0,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4708,640.4305739469859,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5087,364.3898785042418,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
